price,Address,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,Landmarks,type_of_building,desc,Price_sqft
32500000.0,"Borivali East, Mumbai, Datta Pada, Mumbai - North Mumbai, Maharashtra",1034.0,19.2248756,72.863143,3.0,3.0,,,New Property,,Unfurnished,6.0,This project is situated only 200meters away from the W-E Highway,Flat,"


                                Well-positioned in Borivali East, Mumbai – Oberoi Sky City developed by Oberoi Realty is award-wining residential project designed to offer luxurious 3 & 4BHK homes enclosed within the calm & peaceful environment. This residential development is spread across 25 acres and accommodate nearly 3000 residential units spread across 10 eye-catching high-rise towers. These luxurious homes range between 1073 sqft - 1353 sqft and the flat rates of Oberoi Sky City Borivali East, Mumbai are priced starting from Rs. 2.24 Cr to 3.12 Cr.
                            
more

",31431.334622823986
27500000.0,"Dosti Blossom Dosti Acres  New Uphill Link Road New Wadala Dosti Acres Antop Hill Mumbai Maharashtra 400037 India, Wadala, Mumbai - Harbour Line, Maharashtra",1260.0,19.023906707763672,72.86747741699219,3.0,3.0,,Ready to Move,Resale,1.0,Semi-Furnished,2.0,Near by HDFC Bank,Flat,"
                    
                    
                    
                       3 BHK flat is available in the promising locality of dosti acres wadala east mumbai harbour
                    
                ",21825.396825396827
17500000.0,"Ariso Apartments, Building No. 48, Subhash Nagar, Chembur East, Mumbai 400071, Chembur East, Mumbai, Maharashtra",1175.0,19.043911,72.898778,2.0,2.0,,,New Property,1.0,Unfurnished,2.0,Chembur StationRNA ContinentalChembur GymkhanaRite SkyluxeOLPS,Flat,"


                                2 BHK large and spacious flat available for Sale in Ariso Apartments, Chembur East.The flat has a huge living room with 2 big bedrooms.2 modern and designer washrooms.Spacious kitchen with kitchen platform.Total 16 floors with 2 wings.4 flats per floor.The building is under construction.Possession is expected by December 2021.All approvals in place.Work in full swing.Maha Rera registered project.Approved by all banks and financial institutions.
                            
more

",14893.617021276596
17000000.0,"Kanjurmarg East, Mumbai, Kanjurmarg East, Mumbai - Central Line, Maharashtra",1100.0,19.133092,72.93475,2.0,2.0,1.0,,New Property,11.0,Unfurnished,4.0,"Runwal Bliss does enjoy an enviable advantage where location is concerned as it is only 5 minutes walk from Kanjumarg Station and few minutes away from the Eastern Express Highway and the JVLR. With Kanjumarg set to witness realty development in the next couple of years, this is the best time to invest in a property in Runwal Bliss.",Flat,"


                                This premium residential project mirrors the concept of establishing roots and permanency by offering exquisitely built homes in the configuration of 1.5BHK, 2BHK and 3BHK units. Each of the residential apartments are meticulously designed featuring air conditioned rooms and topnotch fitting and fixtures. Enhanced security measures such as intercom facility, video door phone and CCTV surveillance have been adopted to ensure complete safety and security of the complex. Each tower features a gorgeously designed entrance lobby that evokes an aura of luxury and grandeur.
                            
more

",15454.545454545454
120000000.0,"Andheri West, Mumbai., Andheri West, Mumbai - Western Suburbs, Maharashtra",3000.0,19.138865,72.834731,6.0,4.0,2.0,Ready to Move,Resale,2.0,,4.0,Near by City Mall.,Flat,"


                                Multistorey apartment is available for sale. This is a meticulously designed 3 plus 3 jodi 6 BHK resale apartment located in Andheri West Mumbai. It is a freehold property. This flat is full garden and pool facing..The flat is a spacious property and is ready to move in. It is located in an integrated society of Oberoi Springs it has 4 bathrooms and 2 balconies. This is a feng shui vaastu compliant property and has marble flooring. It is an east facing property. It is a 1 to 5 year old property located on the  18 th floor. It has full power back up. The unit is located in a gated society.
                            
more

",40000.0
30000000.0,"Deonar, Oasis Banquet, Chembur, Mumbai - Harbour Line, Maharashtra",1094.0,19.046959,72.915291,3.0,3.0,,,New Property,1.0,Unfurnished,3.0,"Oasis Banquet, Near Eastern Freeway, Deonar - Chembur",Flat,"


                                Concrete Sai Samast in Deonar, Mumbai Harbour by Concrete Builders is a residential project.The project offers Apartment with perfect combination of contemporary architecture and features to provide comfortable living.The Apartment are of the following configurations 2BHK and 3BHKThe size of the Apartment ranges in between 67.26 Sq. mt and 167.69 Sq. mtConcrete Sai Samast price ranges from 2.2 Cr to 3.01 Cr.Concrete Sai Samast offers facilities such as Gymnasium and Lift.It also offers Car parking.The project is Vastu complaint.This is a RERA registered project
                            
more

",27422.303473491775
27000000.0,"Mulund West, Mumbai, Mulund West, Mumbai - Central Line, Maharashtra",1550.0,19.1714,72.940339,3.0,3.0,3.0,,Resale,2.0,Unfurnished,4.0,Lbs road.,Flat,"
                    
                    
                    
                       3 bhk in oberoy eternia for sale available in hart of mulund west with modern amenities.
                    
                ",17419.354838709678
15300000.0,"Tilak nagar., Tilak Nagar - Harbour Line, Mumbai - Harbour Line, Maharashtra",1181.0,19.068051,72.89605,2.0,2.0,,,New Property,2.0,Unfurnished,3.0,"Opp tilak nagar police station, shanta jog marg.",Flat,"


                                This is an underConstruction property with possession date in 2024. It is a part of sanghvi s3 proxima. The apartment has 2 bathrooms. This is a unfurnished east facing property. The width of facing road is 20 feet. The society is equipped with amenities such as park, security personnel, fitness centregym, water softening plant, club housecommunity center and shopping centre ensures a healthy and social lifestyle for the residents.
                            
more

",12955.122777307366
36000000.0,"Dadar, Mumbai, Dadar, Mumbai - Central Mumbai, Maharashtra",875.0,19.0175169,72.8471169,2.0,2.0,,,New Property,2.0,Unfurnished,4.0,,Flat,"


                                An elegant 34 storey towering over the  neighbourhood sugee akankksha is one of the few buildings in the area with ramped podium car parking with apartments starting from 100ft. above ground, it has multiple high speed elevatorDescription & LandmarksInteresting Property detailss at your disposal.
                            
more

",41142.857142857145
63000000.0,"sanjog CHS Next to jain sthanak, Santacruz, Mumbai - Western Suburbs, Maharashtra",1669.0,19.081175,72.841439,3.0,3.0,1.0,,New Property,2.0,Unfurnished,4.0,"The Property is closeby to a 5-star hotel, fine dine restaurants,schools",Flat,"


                                Kalpataru Imperia in Santacruz West, Mumbai South West by Kalpataru Group is a residential project.The project offers an Apartment with the perfect combination of contemporary architecture and features to provide a comfortable living.Limited edition, ultra spacious 3bed residences. Impeccably designed, embellished with premium amenities, and thoughtfully adorned with the choicest of luxuries. In a league of its own, as you. Every facet of living celebrates you, with a lifestyle that will be the epitome of the finest luxury in these finest neighborhoods.It is an under-construction project
                            
more

",37747.153984421806
13400000.0,"Andheri East, Mumbai, Sakinaka Junction, Mumbai - Western Suburbs, Maharashtra",1035.0,19.10005168,72.88491275,2.0,2.0,,,New Property,1.0,Unfurnished,2.0,near sakinaka metro station andheri east,Flat,"
                    
                    
                    
                       Project  promises you a fulfilling life in your dream residences Moreover, with the latest pubs and leading finedining restaurants in the vicinity, the location buzzes with enthralling life after work. Its truly time to rejuvenate
                    
                ",12946.859903381643
55500000.0,"Ekta Trinity, Santacruz West, Mumbai 400054, Willingdon, Mumbai - Western Suburbs, Maharashtra",1775.0,19.0787080118698,72.8402855073601,3.0,3.0,,,New Property,2.0,Semi-Furnished,3.0,"Close to S V Road, in Hasinabad lane",Flat,"
                    
                    
                    
                       Grand 3 Bhk apt with spectacular views, nestled in greenery and peace in the quiet neighbourhood of Santacruz west. High grade tower with all modern amenities
                    
                ",31267.605633802817
49000000.0,"Celestia Spaces, Sewri, Mumbai - Harbour Line, Maharashtra",2252.0,18.99331,72.847938,3.0,3.0,,,Resale,2.0,Semi-Furnished,4.0,Next to Ashok Gardens,Flat,"
                    
                    
                    
                       Available 3bhk majestic with  Servant Room for sale in celestia spaces, Sewri.This is an underconstruction property with possession by 2021.Please call for more details and visit.
                    
                ",21758.436944937832
22500000.0,"Malad East, Mumbai, Malad East, Mumbai - North Mumbai, Maharashtra",1390.0,19.183819,72.861116,2.0,2.0,3.0,Ready to Move,Resale,1.0,Unfurnished,6.0,Off western express highway.,Flat,"
                    
                    
                    
                       Ready to move 2 bhk available for sale.
                    
                ",16187.05035971223
18700000.0,"Mulund West, Vishwakarma Nagar, Mumbai - Central Line, Maharashtra",1014.0,19.16668,72.94845,2.0,2.0,1.0,,New Property,1.0,Unfurnished,4.0,Flanked by LBS road on the east and with Yogi Hills on the west.,Flat,"


                                1.Exclusive double height entrance lobby enhanced with premium finishes for each wing. 2.Spacious Studio 1.5, 2, 3, 4 BHK residences, With all Modern Amenities. 3. Proximity to Mulund Railway Station and the Eastern Express Highway 4 .Conveniently connected to the buzzing destinations of Powai and Thane via LBS road. 5. Short drive away from the international airport via JVLR & Western Express Highway. 6 Near to Mulund and Nahur railway stations, No more traffic stories. Drive out of your building right on the LBS road. 7 The upcoming GMLR will remove all connectivity woes to western suburbs.
                            
more

",18441.814595660748
